506,"Barista","Select Citywalk Mall, Shop No.65, 1st Floor, Distt Center, Saket, Delhi",28.5286950000,77.2191780000
5853,"Cinnabon","Pacific Mall, Najabkar Road Chala, Rajouri Garden, New Delhi",28.6422390000,77.1063330000
2730,"La Baguette - The Imperial","The Imperial, Janpath, New Delhi",28.6264880000,77.2204290000
885,"Omjee","SCF 84, Shopping Complex, Sector 14, Gurgaon",28.4735900000,77.0480130000
2244,"New Delhi Food Corner","42 Community Center, New Friends Colony, New Delhi",28.5615600000,77.2683950000
2304,"Kings","B-4, 1st Floor, DDA Market, Near Metro Station, Keshavpuram, Lawrence Road, New Delhi",28.6890360000,77.1596310000
2578,"Anand Ji Restaurant","35, Community Centre, New Friends Colony, New Delhi",28.5615830000,77.2681100000
2621,"Sun & Moon Restaurant","R 310, 3rd Floor, Sahara Mall, Sector 28, MG Road, Gurgaon",28.4800610000,77.0868470000
1859,"Khalsa Restaurant","10, Sector 1 Market, R K Puram, New Delhi",28.5643820000,77.1818650000
1417,"Milan Sweet House","SCO 26, Sector 16, Faridabad",28.4099550000,77.3200820000
1422,"Lee China","12-14, Second Floor, Crown Ansal Plaza, Mathura Road, Sector 15A, Faridabad",28.3979390000,77.3127670000
1613,"Chintamani's Namkeen","A-10, Jhilmil Industrial Area, Shahadra, New Delhi",28.6756800000,77.3164030000
7064,"Cafe Delhi Heights","3rd Floor, Ambience Mall, Gurgaon",28.5136510000,77.0965000000
6470,"Mr. & Mrs. Idly & Roti","136, Shivalik Road, Opposite Sunil Nursing Home, Malviya Nagar, New Delhi",,
6640,"Shahi Khana Khazana","861, Mukherjee Nagar, New Delhi",28.7103000000,77.2066060000
6706,"Wah Ji Wah","1908, Opposite Gurudwara Sisganj Sahib, Chandni Chowk, New Delhi",,
6619,"Punjabi By Nature","F 14/37, Model Town 2, New Delhi",,
2993,"Nariyal Chutney","Bite In Food Court, 5, Second Floor, Shipra Mall, Indrapuram, Ghaziabad",28.6341180000,77.3705830000
3125,"Gyan's","28/10, Central Market, East Patel Nagar, New Delhi",28.6463170000,77.1732870000
3151,"Sultanate","C-18, Sector-18, Distt. Gautam Budh Nagar, Noida",28.5707930000,77.3243720000
5452,"Pizzaon","Ground Floor, Vardhman Plaza, Asaf Ali Road, Daryaganj, New Delhi",,
5507,"Mool Chand's","2695, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",,
5523,"Wah Ji Wah","K-74, Chhachi Building, Krishna Nagar, New Delhi",,
6124,"Apni Rasoi","A 2, Ganesh Nagar Complex, Pandav Nagar, Mayur Vihar Phase 1, New Delhi",,
5195,"Moti Mahal Express","VC-3, Mahagun Metro Mall, Sector 3, Vaishali, Ghaziabad",28.6517290000,77.3351100000
5113,"Tandoori Tantra","20, Lower Ground Floor, Hong Kong Bazaar, Sector 57, Sushant Lok, Gurgaon",,
1140,"Riddhi Siddhi","Bhim Nagar, Near Ram Lila Ground, Near Sector 4, Gurgaon",28.4703750000,77.0203500000
4305,"Soy Express","Food Court, Level 2, DLF Palace Mall, Saket, New Delhi",28.5282160000,77.2201080000
4313,"Indian Gourmaet","379-A, Sant Nagar, Near Bikaner Sweets, East Of Kailash, New Delhi",28.5540410000,77.2498549000
3247,"Apni Rasoi","Shop No. G-3, Aggarwal Center Plaza, D.C. Chowk, Sector 9, Rohini, New Delhi",28.7188330000,77.1257080000
3301,"Xplode","18 & 19, Community Centre, Saket, New Delhi",28.5233580000,77.2069530000
4625,"Sardar Meat Shop","J-17, D.D.A. Market, Ashok Vihar Phase 1, New Delhi",28.6865770000,77.1737570000
4406,"Polka The Cake Shop","C2B/66A, Janakpuri, New Delhi",,
4436,"Madras Cafe","B-171, Sector 7, Palam Extention, Near Ramphal Chowk, Dwarka, New Delhi",28.5869330000,77.0716150000
4474,"Southern Treat","LG-15, Centrestage Mall, Sector 18, Noida",28.5695875000,77.3231094000
4499,"Ano Tai - Jaypee Vasant Continental","Jaypee Vasant Continental, Vasant Vihar, New Delhi",28.5559192000,77.1640943000
4518,"Sagar Hotel","Sher Singh Market, Naya Bans, Sector 15, Noida",28.5813393000,77.3143426000
4384,"By The Way - Hilton Hotel","Hilton Hotel, Janakpuri District Centre Complex, Janakpuri, New Delhi",28.6300010000,77.0786480000
3609,"Nescafe","56, Ground Floor, Eros Apartment, Nehru Place, New Delhi",28.5494180000,77.2510020000
528,"Barista","C-17, Safdarjang Development Area (SDA) Market, Delhi",28.5462100000,77.1967100000
533,"Barista","Janak Placem District Centre, Janakpuri, Delhi",28.6304490000,77.0814170000
654,"Cafe Coffee Day","16, Ground Floor, Regent Mall, MG Road, Gurgaon",28.4811100000,77.1006040000
198,"Domino's Pizza","Ground Floor, 2/25, Pocket B, LSC, DDA Market, Ashok Vihar Phase 3, New Delhi",28.6929440000,77.1778520000
3895,"Pizza Hut","B-2/20B, Ground Floor, Main Market, Paschim Vihar, New Delhi",28.6678370000,77.1006200000
6182,"Republic of Chicken (Deli)","G 10, Mayur Vihar Phase 1, New Delhi",,
349,"34 Chowringhee Lane","Westend Mall, Janakpuri, New Delhi",28.6301180000,77.0802170000
1743,"Chawla's 2","S7, Gamma Shopping Plaza, Oppsite Ishan Institute, Gamma 1, Greater Noida",28.4812540000,77.4994840000
2711,"The Bar - The Trident","The Trident, 443, Phase 5, Udyog Vihar, Gurgaon",28.5024140000,77.0895920000
1250,"Amritsari Express","Food Court, 3rd Floor, Laxmi Nagar, New Delhi",28.6366800000,77.2864450000
850,"New Zaika","V-9, Yashwant Place Food Plaza, Chanakyapuri, New Delhi",28.5841960000,77.1917290000
3807,"Royal Restaurant","WZ-A29, Main Najafgarh Road, Metro Pillar No. 658, Uttam Nagar, New Delhi",28.6242260000,77.0634310000
3808,"Desi Dilli","Shop No. 22, Main Najafgarh Road, Metro Pillar No. 676, Uttam Nagar, New Delhi",28.6205800000,77.0609380000
3981,"Punjabi Zaika","1/27, Main Shankar Road, Old Rajinder Nagar, New Delhi",28.6365180000,77.1840300000
4034,"Shudh Vaishno Hotel","B-121, Mansarover Garden, Kirti Nagar Police Station, New Delhi",28.6559930000,77.1503870000
4043,"Hungry - I","Tapsya Corporate Heights, Near Amity University, Sector 125, Greater Noida",28.5447131000,77.3331604000
4185,"Cloudd 9","Plot 238, Near Wine Shop, Phase 5, Udyog Vihar, Gurgaon",28.5063820000,77.0842410000
2296,"Bunty da Dhaba","G8, Aditya Corporate Plaza, Community Centre, Opposite Dayanand Vihar, Karkadooma, Shahadra, New Delhi",28.6480650000,77.3032500000
1936,"Birdys","712, Ground Floor, Dr Mukherjee Nagar, New Delhi",28.7114210000,77.2151920000
1958,"Hotel Khatir","5 CSC & 20, Paschim Vihar Extn, Main Rohtak Road, Opposite Ordinance Depot, New Delhi",28.6767500000,77.1153470000
2006,"Kumgang Gonie - The Ashok","The Ashok, 50-B, Chanakyapuri, New Delhi",28.5971120000,77.1957290000
2047,"Peshawari Deluxe","AJ-64A, Shalimar Bagh, New Delhi",28.7061190000,77.1625240000
3588,"Pino's","Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi",28.5427580000,77.1555910000
3659,"Punjabi Rasoi","601, Site 1, Vikaspuri, New Delhi",28.6277020000,77.0698170000
1351,"Andaaz-E-Lucknow","Food Court, Shipra Mall, Indrapuram, Ghaziabad",28.6341030000,77.3705940000
6910,"Cake Innovation","1A, Circular Road, New Colony, Sector 7, Gurgaon",28.4675610000,77.0175890000
6531,"Hotel Krishna Sagar","C 48, RDC, Raj Nagar, Ghaziabad",,
6687,"Noodle Express","A-2, 3rd Floor, GIP Mall, Sector 38, Noida",,
3132,"Swaad Bar-Be-Que","4A/61, Main Shankar Road, Old Rajinder Nagar, New Delhi",28.6374440000,77.1820110000
3161,"Tasveer","E-12, Gourmet Gallery, South Extension Part-2, New Delhi",28.5679950000,77.2206110000
3203,"Bacchus","5, Basant Lok Complex, Vasant Vihar, New Delhi",28.5585980000,77.1636580000
4836,"Bawarchi","83-R, Circular Road, New Colony, Gurgaon",,
4858,"Pizza Hut","GFA-01A, Ansal Plaza, Sector 23, Palam Vihar, Gurgaon",28.5116580000,77.0410850000
5043,"Mix Lounge and Bar - The Westin","The Westin Hotel, 1, Sector 29, MG Road, Gurgaon",28.4772030000,77.0707220000
5069,"The Chennai Leaf","Food Junction, Infinity Tower, DLF Phase 2, Gurgaon",28.4953340000,77.0909560000
5392,"Standard's Punjabi Zaika","3547, Mahindra Park Chowk, Near Ram Leela Ground, Rani Bagh, Pitampura, New Delhi",,
5406,"Dhaba Pandara","J-24, Atta Market, Sector 18, Noida",,
5416,"Flamess Resaturant","H 15, Single Storey, Near Dusshera Ground, Opposite NDPL Office, Vijay Nagar, New Delhi",,
5740,"Nav Durga Food Corner","H Block Market, Sector 63, Noida",,
6001,"Aroma Cuisine","70, Shakti Vihar, Near Rani Bagh, Pitampura, New Delhi",,
6177,"City Cafe & Restaurant","HS-33, 1st Floor, Kailash Colony Market, Greater Kailash (GK) 1, New Delhi",,
2827,"Deepak Rasoi","U 54/21, DLF Phase 3, Gurgaon",28.4897610000,77.0954620000
2886,"Gulshan Chinese Foods Corner","6/25, Old Double Storey, Lajpat Nagar-4, New Delhi",28.5637590000,77.2410910000
4336,"Arabian Xpress","Safdarjung Club, New Delhi",28.5652037000,77.1994421000
4340,"Buddy's Broaster","Food Court, DLF Place, Saket, New Delhi",28.5284880000,77.2170150000
3249,"Lounge & Bar - Eros Hotel","Eros Hotel Managed by Hilton, Nehru Place, New Delhi",28.5504390000,77.2509060000
3288,"The Hunter's Bar - Bristol","The Bristol Hotel, 108-110, DLF Phase 1, Gurgaon, Delhi",28.4799710000,77.0922730000
3295,"Restaurant De Seoul","C Block, 3rd Floor, Ansal Plaza, Khel Gaon Marg, Siri Fort, Delhi",28.5774667000,77.2397968000
3322,"Bengal Sweet Corner","36, Suman Tower, Central Market, Ashok Vihar Phase 1, New Delhi",28.6929870000,77.1727050000
4572,"Haldirams","T-316, 3rd Floor, Ambience Mall, Nelson Mandela Marg, Vasant Kunj, New Delhi",28.5401371000,77.1553888000
4622,"Le Marche - Sugar & Spice","DLF Promenade, Vasant Kunj, New Delhi",28.5419016000,77.1567009000
1982,"Grover Sweets","J1/162, Rajouri Garden, New Delhi",,
4240,"Costa Coffee","Kamla Nagar, New Delhi",28.6801340000,77.2085010000
7066,"Berco's","Food Court, Moments Mall, Kirti Nagar, New Delhi",,
6666,"Gloria Jean's Coffee","Ground Floor, Inside Lifestyle, MGF Metropolis Mall, MG Road, Gurgaon",28.4799820000,77.0804360000
362,"Back to Veg","Amphi Theater Food Court, Opposite Satyam Cinema, District Centre, Janakpuri, New Delhi",28.6296960000,77.0811460000
580,"Chawsan Chef","126 & 108, Flyover Market, Defence Colony, New Delhi",28.5781590000,77.2390420000
2710,"Konomi - The Trident","The Trident, 443, Phase 5, Udyog Vihar, Gurgaon",28.5024260000,77.0896040000
977,"Chawla's Chic Inn","52-53, DDA Market, Opposite Surya, Rajouri Garden, New Delhi",28.6414080000,77.1211530000
3816,"Nathu's Sweets","19-20, R.D.C., Raj Nagar, Ghaziabad",28.6753360000,77.4425280000
3854,"New Hyderabadi Biryani House","G-8, Manish Chamber, Near Neelam Mata Mandir, Mayur Vihar Phase 2, New Delhi",28.6198470000,77.3014150000
3972,"Khalsa","50 & 51, New Janta Market, Club Road, Paschim Puri Chowk, Punjabi Bagh New Delhi",28.6666630000,77.1176010000
4019,"Meenu Caterers","C4F, DDA Market, Janakpuri, New Delhi",28.6169390000,77.0902050000
4068,"Vineet's","1483, Gauro Shankar Mandir, Chandni Chowk, New Delhi",28.6559540000,77.2357000000
4085,"Chadha Bhojnalaya","B-3/24, Model Town 1, New Delhi",28.7029170000,77.1952000000
2517,"Veg Gallery","3rd Floor, Food Court, V3S Mall, Laxmi Nagar, New Delhi",28.6366800000,77.2864450000
2616,"Tikka Town","Food Court, DLF Place Mall, Saket, New Delhi",28.5290080000,77.2192460000
2637,"Gopalaa","69/F 24, Dividing Road Sector 6 & 7, Sector 7, Rohini, Delhi",28.7080920000,77.1120930000
2013,"Bobby Tikki Wala","D-3/1 Lal Quarter, Krishna Nagar, New Delhi",28.6595500000,77.2795040000
2053,"Chinese Hut Fast Food","AL Market, Shopping Center, Shalimar Bagh, New Delhi",28.7033860000,77.1617540000
3463,"Shri Balaji Dhaba","Shop No. 4, Satya Niketan, New Delhi",28.5888010000,77.1689770000
6517,"Vee Jay's","C 506, Sector 12, Near Jaipuria Institute, Vasundhara, Ghaziabad",,
3095,"True Blue","DDA Market, Local Shopping Complex, Okhla Phase-1, New Delhi",28.5335400000,77.2691700000
4802,"Chicken Bazaar","11 & 12, BG 8, DDA Market, Paschim Vihar, New Delhi",28.6664630000,77.0996690000
4804,"Soya Express","A- 14, Prehlad Market, Khalsa College, D.B.G Road, Karol Bagh, New Delhi",28.6539040000,77.1908860000
4958,"South Indian Cafe","G-6, Indraprastha Plaza, Plot No. 1, Behind Vijaya Bank, Patparganj, IP Extension, Delhi",,
5305,"Rajshi Namak","C-9/32, Opposite Pillar No. 402, Sector 7, Rohini, New Delhi",,
5677,"Cafe-18","Savitri Market, Sector 18, Noida",,
5726,"Giani's","C-10, 2, Near Swagath Restaurant, Main Market, Malviya Nagar, New Delhi",,
5197,"Red Chilliiiz","G-4, Konark Market, RDC, Raj Nagar, Ghaziabad",,
6192,"Sanjha Chulha","Behind Dominos, Samachar Market, Mayur Vihar Phase 1, New Delhi",,
5085,"Kolkata Fast Food","U 70/52, RBS Building, DLF Phase 3, Gurgaon",28.4900660000,77.0939470000
2776,"Sakura - Metropolitan Hotel","Metropolitan Hotel, Bangla Sahib Road, Connaught Place, New Delhi",28.6311820000,77.2083180000
4368,"Sidewalk - Hyatt Regency","Hyatt Regency, Bhikaji Cama Place, New Delhi",28.5682326000,77.1880559000
4532,"Hyderabadi Cuisine","Food Court, Centrestage Mall, Sector 18, Noida",28.5695875000,77.3231094000
4686,"Atlantic Ice","Shop No. G-80, Aggarwal City Plaza, Mangalam Place (M2K), Sector 3, Rohini, New Delhi",28.7001200000,77.1177870000
4490,"Cup Cakes - Radisson Blu","Radisson Blu, District Centre, Outer Ring Road, Paschim Vihar, New Delhi",28.6674860000,77.0913700000
4503,"Paatra - Jaypee Siddharth","Jaypee Siddharth, 3, Rajendra Place, New Delhi",28.6426330000,77.1756860000
3892,"Domino's Pizza","Plot No. 19, Ground Floor, Road No. 44, Community Centre, Pitampura, New Delhi",28.6871420000,77.1340580000
3742,"Chinese Corner","Shop No. 52, Living Style Mall, Main Kalandi Kunj Road, Jasola, New Delhi",28.5412420000,77.2969530000
3998,"Kebab & Curries","Shop No. 13, C-Blocl, LSC, D.D.A. Market, Vikaspuri, New Delhi",28.6414950000,77.0696280000
4046,"Cuisine On Call","32 Milestone, NH8, Sector 15, Gurgaon",28.4625580000,77.0508240000
4104,"Alfa Spice","4-A, Next To Telephone Exchange, Pusa Road, Karol Bagh, Delhi",28.6444830000,77.1809860000
2262,"Maakkar's","G5, Manjusha 57, Nehru Place, New Delhi",28.5486960000,77.2521680000
2279,"Grain Bell Resto","Shop No 1, DDA Market, Outram Lines, Opposite BBM Depot, Delhi University, New Delhi",,
2280,"Grillz","West Gate Mall, Rajouri Garden, New Delhi",28.6526260000,77.1230490000
2364,"Raju Chinese Food","3, Community Centre, Surya Continental, Rajouri Garden, New Delhi",28.6414080000,77.1211530000
2528,"Colonel's Kababz","23, NWA Market, Near Shanti Store Market, Club Road, West Punjabi Bagh, New Delhi",28.6656020000,77.1259280000
2568,"Dilli Darbar","Bite Inn (Food Court), Shipra Mall, Indirapuram, Ghaziabad, (UP)",28.6341070000,77.3706020000
2588,"Crown","Shop No. 18, LSC Market, Masjid Moth, G.K. -II, New Delhi",28.5369730000,77.2385210000
1812,"Premier Cafe","19/28, Dividing Road, Near Badkhal Chowk, Sector 19, Faridabad",28.4277030000,77.3106670000
2089,"Prince Ki Rasoi","Vill. Kanhai, Sector 45, Near Anad Dharmkanta, Gurgaon",28.4481090000,77.0694710000
3488,"Royal Castle","Sector- 53 & 54 Circle, Near Wine Hub Shop & Audi Car Showroom, Sector 53, Gurgaon",28.4320820000,77.1045410000
3524,"Green Chick Chop","S.G. 26, Galleria Market, DLF Phase 4, Gurgaon",28.4669350000,77.0822850000
3551,"Grand Plaza","SG-89, Galleria Shopping Complex, DLF Phase 4, Gurgaon",28.4672450000,77.0815560000
3672,"Sbarro","Food Court, Ground Floor, Cyber Greens, DLF Phase 3, Gurgaon",28.4941000000,77.0928480000
3684,"Pal Refreshment Corner","Shop No. 20, Near Om Hotel, Jangpura Extn., New Delhi",28.5822240000,77.2454690000
6767,"Loknath Food Court","Hong Kong Bazar, Sector 57, Sushant Lok 2, Gurgaon",,
6826,"The People Tree","IHDP Buisness Park, Plot No 7, Sector 127, Noida",28.5465290000,77.3368260000
7063,"The Food Garage","48, Corporation Bank Building, Behind HP Petrol Pump, Sector 23A, Gurgaon",,
6621,"myKanteen","Shop No 5, DLF Tower B, Jasola District Centre, New Delhi",,
6240,"Urban Punjab","C 207, Jhilmil Colony, Near Reliance Fresh, Vivek Vihar, New Delhi",,
2933,"Indian Summer","B-14, Pratap Nagar, DDA Market, Mayur Vihar Phase 1, New Delhi",28.6065760000,77.2951980000
3045,"Oye Hoy Delicious","489/55, Corner Market, Adjoining L.M.L. Showroom, Malviya Nagar, New Delhi",28.5405970000,77.2126770000
3088,"Krystal","A-40, Vishal Enclave, TDI Mall, Rajouri Garden, New Delhi",28.6506350000,77.1200000000
4924,"Dilli Dastarkhwan","Indian Islamic Cultural Centre, 87 & 88, Lodhi Road, New Delhi",28.5887620000,77.2264930000
4982,"The Yummy Chilli","Food Court, 3rd Floor, V3S Mall, Laxmi Nagar, Delhi",,
5374,"3H Delivery","G 23/262, Ground Floor, Sector 7, Rohini, New Delhi",,
5554,"American Pizza King","Shop No GF-4, Meghdoot Building, Nehru Place, New Delhi",,
5631,"Southy","Shop No. G-11/12, Pankaj Chambers, H Block Market, Sarita Vihar, New Delhi",,
5680,"Star Coffee Cafe","G-28, Savitri Market, Sector 18, Noida",,
5944,"Nirula's Ice Cream","E-564, Greater Kailash (GK) 2, New Delhi",,
1191,"Apni Rasoi","Shop No.2, A-1, Commercial Complex, Dr. Mukherjee Nagar, Delhi",28.6672730000,77.1154850000
3321,"Sardar Inland China","J-16, D.D.A. Murga Market, Ashok Vihar Phase 1, New Delhi",28.6866590000,77.1737190000
3375,"Eating Corner","F-14/19, Central Market, Model Town 2, New Delhi",28.7062620000,77.1906390000
4527,"Masala Country","Lower Ground Floor, Centrestage Mall, Sector 18, Noida",28.5695875000,77.3231094000
4632,"Bizzy B Nitro Cafe","Express Trade Towers 1, Plot No. 15-16, Sec 16-A, Noida",28.5682597000,77.3166476000
4437,"Punjabi Addiction","Unit 351, 3rd Floor, Vardhman Star City Mall, Near Ramphal Chowk, Sector 7, Dwarka, New Delhi",28.5830390000,77.0715080000
4471,"Green Chick Chop","Shop No. 1 & 2, Krishna Royal Plaza, Near ICICI Bank, Alfa Commercial Belt 1, Greater Noida",28.4710185000,77.5122040000
791,"Costa Coffee","36, Sector 38A, The Great India Mall, Noida",28.5671520000,77.3252690000
637,"Cafe Coffee Day","Dinar Bhavan, Shop No.101-104, Ist Floor, Plot No.44, Nehru Place, New Delhi",28.5499250000,77.2506030000
5224,"Subway","2, Ajmal Khan Road, Karol Bagh, New Delhi",,
1835,"Domino's Pizza","Shop 101 -104, G-5 Aggarwal Goodluck Plaza, PLOT59 Sec-20, Dwarka, New Delhi",28.5674210000,77.0619650000
346,"Colonel's Kababz","MGF City Square Mall, Shivaji Place, Rajouri Garden, New Delhi",28.6500750000,77.1234250000
447,"Rasoi E Punjab","304, Spice PVR Food Court, Sec 25A, Noida",28.5866770000,77.3406530000
928,"Sona Restaurant","5, Yusuf Sarai Main Market, New Delhi",28.5618100000,77.2073270000
1031,"Gobind Da Dhaba","SCF 10, HUDA Market, Sector 4, Gurgaon",28.4748320000,77.0092520000
3985,"Delhi 88 Food Point","Plot No. 9, KP-Block, Community Complex, Behind City Park Hotel, Pitampura, New Delhi",28.7000870000,77.1414630000
4037,"Monster Slice","SF 32, 3rd Floor, West Gate Mall, Rajouri Garden, New Delhi",28.6527400000,77.1231550000
4095,"Delhi Dreams","B308, 3rd Floor, North Ex Mall, Near Kadambari Apartments, Sector 9, Rohini, New Delhi",28.7145840000,77.1293660000
2197,"Food Castle","Crown Interiorz Mall, Food Court, NH2, Delhi Mathura Road, Near Sarai Khwaja, Sector 35, Faridabad",28.4694230000,77.3069670000
2253,"Baker St.","2nd Floor, 3Cs, Lajpat Nagar 2, New Delhi",28.5678120000,77.2412600000
2293,"Venkatesha Udipi's","3/1, Double Storey, Opposite Hanuman Mandir, Vijay Nagar, Delhi University,  New Delhi",28.6897840000,77.2016560000
2405,"Aangan Restaurant","27, 1st Floor, DDA Jupiter Market, D Block, Vikaspuri, New Delhi",28.6386980000,77.0731690000
2669,"Indiano Tadka","773 Nyay Khand -3, Indrapuram Public School Lane, Indrapuram, Ghaziabad",28.6436790000,77.3578050000
1774,"Rainbows","AB6, Safdarjung Enclave, Community Center, New Delhi",28.5658260000,77.1991100000
1905,"Raffles","6/78 Ajmal Khan Road, Karol Bagh, New Delhi",28.6479330000,77.1904700000
1912,"China in Town","5/39, WEA, Karol Bagh, New Delhi",28.6482390000,77.1889650000
2069,"Kailash Food Point","U 54/21, DLF City, Phase 3, Gurgaon",28.4895110000,77.0941400000
2155,"Saffron n Spice","Main Old Delhi Gurgaon Road, Sector 14, Gurgaon",28.4756550000,77.0438640000
2171,"Shree Rama","A211, Supermart 1, DLF Phase 4, Gurgaon",28.4624410000,77.0870380000
3442,"Ifti Foods","K-556, (Along Lodhi Road), Hazrat Nizamuddin (W), New Delhi",28.5929760000,77.2411880000
3591,"Booster Juice","Ground Floor, DLF Promenade Mall, Vasant Kunj, New Delhi",28.5428340000,77.1562750000
3679,"Choco House","Plot Number F-28, Sector 50, Noida",28.5697910000,77.3619410000
1414,"Anupama Sweets and Restaurant","SCF 3, Ashoka Enclave Part 1, Near Kanishka Tower, Sector 34, Faridabad",28.4717250000,77.3149410000
1526,"Shafali Sweets","C21, SDA Shopping Complex, Opposite IIT Main Gate, SDA, New Delhi",28.5462190000,77.1966120000
6739,"34 Chowringhee Lane","G 22, Vardhman Plaza, Central Market, Sports Complex, Sector 10, Dwarka, New Delhi",,
6850,"Jodhaa Ki Rasoi","C 139/140, Unitech Arcadia, South City 2, Gurgaon",,
7028,"Aaho Xpress","Behind DPS, Sector 3, Dwarka, New Delhi",,
6428,"Rasoi Deliver","5/5, Gaur Glaxy, Sector 5, Vaishali, Ghaziabad",,
6695,"Tandoori Mannsuba","5, Local Shoping Complex,  Sheikh Sarai Phase 2, Aurobindo Marg, New Delhi",,
6585,"Standard Pastry Shop","18/33, East Patel Nagar Market, New Delhi",,
6603,"Hookah Point","G 8, Near Gola North End, Gujranwala Town, New Delhi",,
3122,"Kaka's Bar-Be-Que","55-56/3-4, Near Metro Station, Pillar No. 191, South Patel Nagar, New Delhi",28.6456020000,77.1681840000
4733,"Cafe Deja Brew","1st Floor, Vipul Agora Mall, Next to Sahara Mall, MG Road, Gurgaon",28.4798140000,77.0859360000
4787,"Capri Chef Cart","Near Oxford School, F-Block, Vikaspuri, New Delhi",28.6381050000,77.0715060000
4837,"Bistro 4 U","S 4, 2nd Floor, Select Citywalk Mall, Saket, New Delhi",28.5286210000,77.2194450000
4913,"Real Taste","C-110-111, Palam Vyapar Kendra, Palam Vihar, New Delhi",28.5081350000,77.0303010000
4919,"Cafe E","151, DLF Emporio Mall, Ground Floor, Nelson Mandela Marg, Vasant Kunj, New Delhi",28.5450210000,77.1570540000
4946,"Go Chaatzz","3, Mother Dairy Booth, Market South City 1, Gurgaon",,
5366,"Gullu's","Near Bikanervala Sweets, Pitampura, New Delhi",,
5471,"Koyla Kebab","5, Ground Floor, Next to Kathis, Anupam Complex, Saket, New Delhi",28.5231640000,77.2067270000
5840,"Garden Chef","Opposite Lodhi Road Post Office, Lodhi Road, New Delhi",,
5120,"Mukesh Dhaba","Near DLF Atria Building, Jacaranda Marg, NH 8, DLF Phase 2, Gurgaon",28.4938310000,77.0858160000
5218,"Curry Twist","3, Windsor Market, Indrapuram, Ghaziabad",,
1121,"Delhi-6","4, Sagar Plaza 1st, Rani Bagh, Pitampura, New Delhi",28.6891780000,77.1346940000
4321,"The Royals","Shop No. 10, Sector B, Pocket 3, D.D.A. Market, Vasant Kunj, New Delhi",28.5239500000,77.1659500000
4361,"The Oberoi Patisserie and Delicatessen","The Oberoi, Dr Zakir Hussain Marg, Near Nizamuddin West, New Delhi",28.5960830000,77.2404567000
4588,"Hong Kong"," 24, Windsor Park, Windsor Street, Vaibhav Khand, Indrapuram, Ghaziabad",,
4600,"Rc Chawla's","Jaipuria Sunrise Plaza, Indrapuram, Ghaziabad",28.6491260000,77.3669240000
4633,"Le Cafe - The Suryaa New Delhi","Hotel Crowne Plaza-The Suryaa New Delhi, Lobby Floor, New Friends Colony, New Delhi",28.5725740000,77.2705520000
4635,"Mridula Restro Bar","31, DLF, Metro Pillar No. 314, Moti Nagar, New Delhi",28.6540860000,77.1318420000
4645,"Goel G Ka Zaayaka","7/23D, Old Double Story, Lajpat Nagar 4, New Delhi",,
4433,"Rasoi Plaza","29, Sarojini Nagar Market, New Delhi",28.5769444000,77.1961111000
4371,"Zing Gourmet Shop - Metropolitan Hotel","The Metropolitan Hotel, Bangla Sahib Road, Connaught Place, New Delhi",28.6315230000,77.2080010000
794,"Costa Coffee","G2, Red Rose Building, Nehru Place, Near International Trade Tower, New Delhi",28.5492720000,77.2511210000
4237,"Costa Coffee","Bengali Market, Connaught Place, New Delhi",28.6291720000,77.2321310000
5829,"Costa Coffee","G-15, 1st Floor, South Extension 1,New Delhi",,
5758,"Gulati's Restaurant & Bakers","Shop No. 15, Raj Palace, Atta Market, Near Vinayak Hospital, Sector 27, Noida",,
7120,"Papa John's","Opposite Rotary Public School, Palam Vihar Road, Sector 22, Gurgaon",28.5071270000,77.0635910000
1841,"Domino's Pizza","H-1, Supertech, Rameshwar Shopprix, Kaushambi, Ghaziabad",28.6452440000,77.3267420000
1426,"Sagar Ratna","Galaxy Multiplex and Shopping Mall, Main Link Road, Sahibabad, Ghaziabad",28.6548570000,77.3455880000
7023,"Republic of Chicken (Deli)","B2B Block, Janakpuri, New Delhi",,
1687,"Ragas","A-55/12, DLF Phase 1, Behind DT Mega Mall, Gurgaon",28.4624260000,77.0869190000
1089,"Nirula's","14 A, Ground Floor, Parsvnath Metro Station, Kashmiri Gate, New Delhi",28.6676510000,77.2284810000
3833,"Frequent Bakes","Sri Ram Plaza, Sector 4 Market, Vaishali, Ghaziabad (UP)",28.6447600000,77.3380710000
3960,"Grand Cafe - The Grand","The Grand, Phase II, Nelson Mandela Road, Vasant Kunj, New Delhi",28.5428190000,77.1569470000
4139,"Burger & More","156, HUDA Main Market, Sector 31, Gurgaon",28.4540843000,77.0521289000
2240,"Bikano Chat Cafe","UG63, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",28.5682326000,77.1880559000
2363,"Apna Dhaba","28 to 31, GG 1, Main Market, Vikaspuri, New Delhi",28.6387100000,77.0785420000
2369,"JD's The Meat Shop","G 2, B1 Market, Paschim Vihar, New Delhi",28.6700890000,77.1084200000
2392,"New Chawla Chicken Corner","1, Plot 93, Tagore Garden, New Delhi",28.6460170000,77.1158400000
2480,"BK's The Juice Bar","101, Food Court, Shopprix Mall, Sector-61, Noida",28.5974770000,77.3648580000
2519,"Ameriican Hatt","37-SF, Floor, West Gate Mall, Rajouri Garden, New Delhi",28.6498110000,77.1236500000
